Player,avg_gi,avg_missed_points,avg_acpl,total_game_count,Points,gi_median,missed_points_median,Elo,TPR,total_moves,White_games,Black_games,acpl_median,gi_std,missed_points_std,acpl_std,avg_gi_raw,avg_missed_points_white,avg_missed_points_black,avg_gi_white,avg_gi_black,white_result_sum,black_result_sum,total_missed_points_sum,gi_var,missed_points_var,acpl_var
Daniel Howard Fernandez,116.8,1.76,65.17,11.0,4.5,122.4,1.51,2454,2382,463,6,5,38.45,39.59,0.98,71.79,-2.2,1.94,1.54,107.8,127.7,2.5,2.0,19.33,1567.73,0.96,5153.57
Nilufarkhon Imomkuzieva,116.7,1.74,132.0,8.0,7.0,145.0,1.28,2066,1802,440,4,4,103.44,71.25,1.8,127.94,-2.21,1.42,2.07,133.9,99.4,4.0,3.0,13.94,5076.96,3.25,16368.23
Elnaz Kaliakhmet,116.7,1.8,39.34,7.0,5.0,119.6,1.85,2189,2200,505,3,4,20.57,31.3,0.88,46.25,-2.2,1.68,1.88,120.7,113.7,2.0,3.0,12.57,979.59,0.78,2139.0
Murat Omarov,116.3,1.73,143.09,13.0,11.0,110.6,1.47,1964,1944,568,6,7,30.52,45.63,1.48,211.16,-2.23,1.58,1.85,122.7,110.8,5.0,6.0,22.45,2082.53,2.2,44589.46
Njagi Kabugu,116.3,1.36,175.81,5.0,1.0,120.7,1.0,1682,1846,197,2,3,35.39,23.49,0.96,202.97,-2.22,0.78,1.74,128.6,108.1,0.0,1.0,6.78,551.8,0.92,41195.97
Emir Sharshenbekov,116.2,1.45,131.58,10.0,3.0,130.2,1.07,2309,2239,549,5,5,52.28,47.76,1.24,197.4,-2.23,0.74,2.16,139.8,92.6,1.5,1.5,14.5,2281.22,1.54,38965.69
Jonah B Willow,116.0,1.72,96.22,12.0,7.0,125.4,1.62,2356,2388,591,6,6,28.14,47.51,1.32,141.89,-2.24,2.37,1.07,98.9,133.0,4.0,3.0,20.64,2257.38,1.74,20131.51
Teodora Injac,115.9,1.76,69.6,12.0,8.5,124.0,1.92,2328,2317,552,6,6,32.49,41.19,1.04,106.85,-2.25,1.31,2.22,133.7,98.1,5.0,3.5,21.18,1696.45,1.07,11416.37
Jose Maria Medal Paves,115.8,1.37,30.51,11.0,1.5,113.8,1.58,1982,2039,442,5,6,29.43,24.93,0.61,14.13,-2.25,1.12,1.58,127.5,106.1,1.5,0.0,15.04,621.53,0.38,199.53
August Jalving,115.7,1.65,171.21,12.0,6.5,130.9,1.22,2166,2117,565,6,6,133.92,45.99,1.25,140.42,-2.26,1.18,2.11,133.4,98.0,3.0,3.5,19.75,2114.94,1.56,19719.08
Sebastian Mokhber-Garcia,115.6,1.63,152.62,13.0,7.5,132.9,1.19,1990,2131,578,6,7,45.32,53.62,1.3,157.28,-2.26,1.68,1.58,118.9,112.8,4.0,3.5,21.15,2875.21,1.68,24737.59
Meruert Kamalidenova,115.6,1.64,99.48,14.0,7.5,132.2,1.37,2255,2272,784,8,6,30.11,49.28,1.3,125.16,-2.26,1.72,1.54,111.8,120.7,4.5,3.0,23.02,2428.92,1.69,15664.77
Oliver Nilsson,115.5,1.5,163.84,13.0,4.0,122.6,1.2,1975,2037,525,6,7,58.95,36.42,1.0,159.22,-2.27,1.41,1.58,119.4,112.1,2.0,2.0,19.51,1326.13,1.0,25350.4
Theodor Stein,115.2,1.37,240.95,12.0,2.0,107.2,1.53,2041,1964,641,6,6,225.52,27.47,0.63,202.82,-2.28,1.47,1.28,107.7,122.8,0.0,2.0,16.47,754.35,0.4,41136.44
Gautam Jain,115.2,1.47,210.07,13.0,6.5,129.6,1.28,1884,1691,533,7,6,220.05,44.75,1.08,205.04,-2.29,1.28,1.7,122.1,107.1,3.0,3.5,19.15,2002.83,1.17,42039.79
Or Bronstein,115.1,1.74,101.57,12.0,9.0,127.2,1.81,2419,2433,636,6,6,24.38,49.87,1.72,124.72,-2.29,2.08,1.4,105.4,124.9,5.0,4.0,20.89,2486.6,2.94,15554.53
Uurtsaikh Uuriintuya,115.0,1.58,102.4,13.0,7.5,129.9,1.16,2135,2126,615,7,6,21.0,40.85,1.27,174.67,-2.3,1.76,1.37,108.3,122.7,3.5,4.0,20.54,1668.64,1.62,30511.03
Nurai Sovetbekova,114.5,1.79,188.0,3.0,2.0,119.2,2.04,1787,2122,190,2,1,161.79,45.68,0.89,157.16,-2.32,1.42,2.52,138.4,66.7,2.0,0.0,5.36,2086.58,0.79,24698.45
Adam Sefton,114.5,1.47,126.13,10.0,1.5,126.8,1.07,1972,2029,469,1,9,81.72,31.79,0.97,113.43,-2.32,0.84,1.54,126.9,113.1,0.0,1.5,14.73,1010.76,0.94,12866.36
Aimonchok Zhunusbekova,114.2,1.84,132.37,11.0,9.0,114.8,1.6,1816,1916,454,5,6,54.28,51.48,1.52,168.9,-2.34,2.53,1.26,93.4,131.5,4.0,5.0,20.25,2649.85,2.32,28528.01
Dinara Wagner,114.1,1.65,145.32,7.0,3.0,125.0,0.99,2396,2348,348,3,4,59.52,39.69,1.21,159.22,-2.35,0.88,2.23,139.0,95.3,1.0,2.0,11.56,1575.26,1.47,25350.09
Matei-Andrei Badescu,114.1,1.44,122.93,12.0,2.0,126.2,1.36,1932,2041,507,6,6,42.7,25.87,0.65,123.87,-2.34,1.45,1.42,110.8,117.4,0.5,1.5,17.23,669.13,0.42,15344.19
Alexander Strom-Engdahl,113.9,1.49,104.97,13.0,4.0,121.5,1.15,2059,2119,668,7,6,38.7,37.66,1.13,126.26,-2.35,1.49,1.5,118.8,108.1,2.5,1.5,19.41,1418.29,1.27,15942.02
Michal Lahav,113.7,1.69,35.32,5.0,2.5,118.7,1.6,2116,1945,218,2,3,33.4,27.55,0.62,20.39,-2.36,1.78,1.63,128.6,103.8,2.0,0.5,8.47,758.84,0.39,415.9
Jude Shearsby,113.4,1.76,128.31,11.0,6.5,124.6,1.01,2234,2279,499,4,7,29.44,45.86,1.32,179.58,-2.38,1.86,1.7,109.5,115.6,2.5,4.0,19.34,2102.82,1.75,32250.52
Ketevan Arakhamia-Grant,113.1,1.44,72.47,13.0,3.5,112.0,1.36,2210,1976,486,3,10,31.04,32.6,0.86,99.11,-2.4,1.42,1.44,112.1,113.4,1.0,2.5,18.7,1062.63,0.73,9822.48
Dinara Saduakassova,112.9,1.76,34.53,13.0,7.5,129.8,1.38,2383,2137,638,5,8,33.29,41.88,1.23,92.39,-2.41,1.55,1.88,123.3,106.3,3.0,4.5,22.82,1753.97,1.52,8535.39
Sereenen Gan-Od,112.8,1.69,137.26,13.0,6.0,121.8,1.56,2265,2156,609,6,7,37.67,34.67,1.08,156.56,-2.42,1.28,2.05,128.0,99.7,3.5,2.5,22.02,1202.17,1.16,24510.39
Ellen Fredericia Nilssen,112.8,1.73,177.58,13.0,6.0,120.8,1.32,2120,2218,542,7,6,204.92,38.74,1.21,155.15,-2.41,1.65,1.81,117.7,107.2,4.0,2.0,22.43,1500.45,1.47,24070.88
Martin Yatskar,112.7,1.56,119.11,12.0,3.0,124.8,1.3,2222,2176,520,6,6,36.75,43.31,1.11,130.45,-2.42,1.31,1.8,125.1,100.3,2.0,1.0,18.69,1875.49,1.24,17016.74
Sivanandan Velayutham,112.7,1.26,153.68,13.0,0.5,126.2,0.85,0,1272,382,7,6,43.65,23.85,0.74,156.55,-2.42,1.02,1.54,120.1,104.0,0.0,0.5,16.32,568.86,0.54,24507.1
Aziz Degenbaev,112.6,1.65,80.48,10.0,4.0,118.0,1.48,2235,2225,508,5,5,42.2,33.47,0.95,98.39,-2.43,1.12,2.19,125.9,99.2,2.0,2.0,16.54,1120.37,0.91,9681.16
Mei-Xian Eunice Hng,112.5,1.48,82.83,12.0,4.0,117.8,1.16,2069,1948,487,6,6,34.02,46.84,1.21,141.08,-2.43,1.67,1.28,105.3,119.7,2.0,2.0,17.72,2194.27,1.45,19904.63
Avyukt Dasgupta,112.2,1.73,158.51,12.0,4.5,118.2,1.22,2064,2208,596,4,8,104.6,36.98,1.07,165.05,-2.45,2.26,1.47,91.9,122.3,1.0,3.5,20.81,1367.47,1.15,27242.36
Saahil Bansal,112.2,1.46,193.8,12.0,1.5,123.0,1.06,1842,1957,460,7,5,117.77,40.88,1.12,206.21,-2.45,1.72,1.09,104.6,122.7,1.5,0.0,17.47,1671.16,1.27,42521.33
Wojciech Smolinski,112.1,1.5,125.92,15.0,6.0,112.0,1.39,1800,1667,679,8,7,42.71,36.75,0.87,131.22,-2.45,1.44,1.56,115.1,108.6,4.0,2.0,22.45,1350.64,0.75,17219.72
Davaademberel Nomin-Erdene,112.0,1.88,150.24,12.0,6.0,118.2,1.66,2253,2257,641,6,6,46.25,36.31,0.97,183.15,-2.46,1.7,2.06,114.1,110.0,2.5,3.5,22.55,1318.15,0.94,33545.15
Alexander Reprintsev,111.7,1.58,151.71,6.0,3.0,127.8,1.04,2315,2304,377,3,3,35.12,53.1,1.6,201.55,-2.47,2.4,0.77,85.3,138.1,2.0,1.0,9.5,2819.95,2.56,40620.52
Aleyna Demir,111.4,1.36,257.38,12.0,2.0,118.4,1.06,1633,1559,430,6,6,280.9,39.93,0.96,181.99,-2.49,1.31,1.42,117.6,105.1,2.0,0.0,16.38,1594.08,0.93,33118.6
Yuliia Osmak,111.3,1.86,104.57,16.0,10.5,125.1,1.82,2284,2289,721,9,7,44.72,45.78,1.23,101.98,-2.49,1.68,2.09,122.1,97.4,8.0,2.5,29.75,2095.72,1.52,10398.9
Theo Phulpin,111.1,1.61,226.07,14.0,5.0,118.0,1.36,1773,1464,573,7,7,252.24,40.52,1.09,156.99,-2.51,1.73,1.5,114.5,107.6,4.0,1.0,22.6,1641.8,1.19,24644.74
Yifan Hou,111.0,1.83,163.35,10.0,6.0,105.1,1.81,2522,2316,571,5,5,64.12,38.27,0.95,174.64,-2.51,1.84,1.83,116.9,105.1,3.5,2.5,18.33,1464.92,0.91,30500.04
Imangali Akhilbay,110.9,1.47,28.18,1.0,0.0,110.9,1.47,2330,2297,33,0,1,28.18,0.0,0.0,0.0,-2.52,,1.47,,110.9,0.0,0.0,1.47,0.0,0.0,0.0
Arthur Kendall,110.9,1.6,104.5,10.0,5.0,107.6,1.55,1783,1830,482,5,5,40.94,48.05,1.19,143.35,-2.52,1.16,2.03,129.1,92.7,3.5,1.5,15.96,2308.54,1.42,20548.65
Emily Maton,110.8,1.72,140.69,13.0,8.5,113.1,1.34,1923,1807,660,7,6,58.24,43.37,1.41,175.18,-2.52,1.94,1.46,101.1,122.2,4.5,4.0,22.31,1881.29,2.0,30686.63
Mikkel Vinh Loftgaard,110.7,1.88,73.97,12.0,6.5,122.6,1.56,2145,2287,673,6,6,37.99,41.34,1.1,86.87,-2.53,1.52,2.24,129.9,91.5,5.0,1.5,22.62,1708.66,1.21,7547.01
Julia Ostensson,110.2,1.47,83.13,13.0,3.0,115.4,1.28,1866,1871,437,7,6,40.41,28.89,0.81,152.07,-2.55,1.19,1.81,121.1,97.4,2.0,1.0,19.16,834.76,0.66,23126.64
Harry Bryant,110.2,1.72,246.95,12.0,3.0,112.5,1.5,2053,2162,496,7,5,225.88,23.22,0.74,216.85,-2.55,1.8,1.61,103.0,120.3,1.0,2.0,20.63,539.39,0.55,47024.4
Rebekka Schuster,109.9,1.44,142.81,12.0,2.5,112.2,1.23,1842,1590,321,6,6,55.31,37.46,0.98,170.11,-2.57,1.39,1.48,114.0,105.7,2.0,0.5,17.24,1403.11,0.97,28938.35
Gesneria-Codruta Cepoi,109.2,1.59,202.94,8.0,3.0,114.2,1.39,1733,1520,384,4,4,192.79,51.6,1.31,186.38,-2.61,1.27,1.91,119.9,98.5,1.0,2.0,12.73,2662.8,1.73,34735.84
Stephen Dishman,109.1,1.66,51.58,12.0,2.0,124.9,1.1,2176,2065,569,6,6,35.18,44.51,1.31,177.85,-2.62,1.59,1.74,115.2,103.0,1.5,0.5,19.97,1981.22,1.71,31632.02
Chen Zhu,108.5,2.05,141.31,13.0,9.0,121.7,1.8,2276,2242,692,7,6,48.13,49.84,1.39,147.89,-2.65,2.27,1.81,104.3,113.4,5.5,3.5,26.7,2483.84,1.93,21872.19
Andrew Hong,108.4,2.19,57.8,14.0,8.0,115.6,2.12,2501,2548,798,7,7,31.32,33.81,1.0,59.0,-2.65,2.67,1.71,95.1,121.7,3.5,4.5,30.65,1142.88,1.0,3481.41
Leonid Volkov,108.4,1.86,102.03,12.0,7.5,129.2,1.42,1885,1907,487,6,6,40.08,58.99,1.51,115.99,-2.65,1.44,2.28,120.0,96.8,3.5,4.0,22.34,3480.16,2.28,13452.76
Rock Yu,108.3,1.92,86.69,9.0,4.5,112.5,1.39,1968,2312,409,7,2,31.71,39.46,1.32,118.32,-2.65,1.96,1.76,106.3,115.4,2.5,2.0,17.26,1557.11,1.74,14000.52
Victor Ongono,108.2,1.34,234.09,7.0,0.0,112.3,1.22,1560,1322,274,3,4,250.42,33.85,0.92,196.9,-2.66,1.35,1.32,107.5,108.7,0.0,0.0,9.35,1145.63,0.84,38767.78
Sumiya Chinguun,108.2,1.67,175.48,12.0,3.0,133.7,1.02,2332,2286,570,6,6,103.04,52.06,1.63,190.72,-2.66,1.53,1.82,115.2,101.1,3.0,0.0,20.09,2710.16,2.67,36375.81
Konstantin Mesropov,107.8,1.98,97.77,11.0,7.5,138.4,1.35,2334,2398,560,6,5,40.63,63.76,1.76,124.24,-2.69,1.12,3.02,131.5,79.2,3.5,4.0,21.81,4064.75,3.08,15434.9
Tim Letoret,107.1,1.8,155.22,7.0,3.0,100.1,1.83,1775,1836,346,4,3,191.16,30.26,0.83,114.82,-2.72,2.06,1.45,100.1,116.5,2.0,1.0,12.58,915.82,0.69,13184.44
Luca Platschek,107.1,1.79,99.84,12.0,6.5,120.8,1.34,1746,1859,467,6,6,30.08,64.09,1.48,148.17,-2.72,1.05,2.54,144.1,70.1,5.0,1.5,21.52,4108.08,2.2,21954.87
Moses Andiwoh,107.1,1.53,108.47,13.0,1.0,128.1,1.2,1798,1818,459,7,6,41.08,40.87,1.09,121.36,-2.72,1.6,1.44,102.1,112.9,0.0,1.0,19.86,1670.51,1.2,14728.92
Sarah Sima Derlich,106.5,1.63,241.07,13.0,4.0,117.7,1.09,1934,1944,574,7,6,236.47,39.71,1.21,215.67,-2.75,2.31,0.83,87.8,128.3,3.0,1.0,21.16,1577.24,1.45,46511.45
Georgiana-Steluta Morea,106.5,1.68,161.11,12.0,6.0,115.2,1.27,1919,1661,506,6,6,36.04,55.01,1.41,287.36,-2.75,1.65,1.71,111.9,101.1,4.0,2.0,20.15,3026.61,2.0,82576.69
Gulrukhbegim Tokhirjonova,106.1,1.49,179.16,1.0,0.0,106.1,1.49,2110,2152,63,1,0,179.16,0.0,0.0,0.0,-2.78,1.49,,106.1,,0.0,0.0,1.49,0.0,0.0,0.0
Andre Kunz,105.8,1.67,109.76,12.0,1.5,116.7,1.62,2093,1964,492,6,6,37.67,32.83,0.85,140.63,-2.79,1.96,1.37,96.4,115.2,1.5,0.0,20.0,1077.96,0.73,19777.83
Zoe Veselow,105.3,1.64,165.56,12.0,3.5,104.6,1.92,1637,1538,578,6,6,43.04,36.53,0.92,241.75,-2.82,1.41,1.87,116.0,94.7,2.5,1.0,19.69,1334.57,0.85,58440.85
Murat Emre Kalender,105.2,1.63,213.96,11.0,2.0,115.0,1.25,1723,1890,475,5,6,207.31,34.52,1.05,153.36,-2.82,1.49,1.74,110.7,100.7,1.0,1.0,17.93,1191.78,1.1,23517.92
Matthew Dishman,105.2,1.74,178.08,12.0,4.5,125.0,1.25,1949,2002,475,6,6,35.08,58.33,1.8,195.67,-2.82,1.66,1.81,103.3,107.2,2.0,2.5,20.85,3402.41,3.23,38285.98
Elliot McCallum,105.1,1.8,48.74,12.0,6.0,108.4,1.72,1747,1830,602,6,6,40.75,39.81,1.22,58.09,-2.83,2.47,1.12,88.1,122.0,4.0,2.0,21.57,1584.53,1.49,3374.0
Oleg Verbytski,105.1,1.66,247.68,11.0,1.5,95.0,1.71,2081,2047,513,6,5,171.59,37.41,1.15,229.6,-2.83,1.78,1.51,104.6,105.8,1.5,0.0,18.25,1399.42,1.32,52715.62
Yossi Raiko,104.3,1.84,126.4,5.0,2.0,104.1,1.45,1959,1662,238,3,2,62.78,32.68,1.01,160.54,-2.87,2.2,1.3,100.7,109.7,2.0,0.0,9.2,1068.02,1.02,25773.45
Qianyun Gong,102.9,2.01,114.31,15.0,8.5,110.6,1.55,2140,2158,725,7,8,41.75,46.01,1.34,148.31,-2.95,1.67,2.3,109.9,96.8,3.5,5.0,30.12,2116.48,1.78,21995.97
Tunahan Makaraci,102.9,1.79,180.0,12.0,2.5,104.6,1.66,2165,2136,566,6,6,125.74,41.89,1.24,185.37,-2.95,1.8,1.78,100.5,105.4,2.0,0.5,21.49,1754.53,1.53,34360.77
Kameron Grose,102.5,1.76,149.83,12.0,4.5,112.4,1.23,1822,1735,572,6,6,43.87,48.55,1.47,165.31,-2.97,1.81,1.72,104.9,100.1,3.5,1.0,21.18,2356.93,2.17,27326.31
Remy Rushbrooke,102.4,1.7,92.22,8.0,1.0,103.2,1.58,1984,1865,282,4,4,37.06,31.27,0.97,149.72,-2.98,1.2,2.2,117.1,87.7,0.0,1.0,13.6,977.94,0.95,22416.81
Christiansen-Danut-Eugen Sava,101.8,1.63,138.62,12.0,0.0,107.7,1.38,1948,1640,478,7,5,36.71,35.34,0.97,158.21,-3.01,1.41,1.94,109.1,91.5,0.0,0.0,19.54,1248.89,0.95,25030.16
Ataberk Eren,101.7,2.04,111.37,12.0,2.5,108.4,1.88,2249,2252,626,6,6,36.07,40.95,1.3,109.04,-3.01,1.82,2.25,116.6,86.8,1.5,1.0,24.42,1677.18,1.68,11889.94
Alfred Soulier,101.6,2.51,41.51,1.0,1.0,101.6,2.51,1703,1998,37,1,0,41.51,0.0,0.0,0.0,-3.02,2.51,,101.6,,1.0,0.0,2.51,0.0,0.0,0.0
Eliza-Ioana Badescu,101.0,1.6,162.35,12.0,0.5,124.2,1.02,1759,1568,528,6,6,45.09,46.2,1.21,191.09,-3.05,1.57,1.63,103.9,98.2,0.5,0.0,19.17,2134.47,1.46,36513.59
Ngoc Hai-Dang Ho,100.6,1.76,201.85,12.0,2.0,103.8,1.72,1850,1825,535,6,6,143.34,22.55,0.65,177.6,-3.07,2.06,1.46,94.9,106.3,2.0,0.0,21.16,508.36,0.43,31543.38
Kevin C McCarthy,100.5,1.79,33.0,5.0,1.5,84.2,2.02,1942,1801,185,1,4,30.9,42.83,0.99,16.66,-3.07,1.68,1.82,132.4,92.6,1.0,0.5,8.96,1834.31,0.97,277.58
Roman Shogdzhiev,100.1,2.18,312.73,2.0,0.0,100.1,2.18,2390,2322,140,1,1,312.73,38.47,1.46,108.39,-3.1,3.22,1.15,72.9,127.3,0.0,0.0,4.37,1479.68,2.14,11747.38
Zain Patel,99.8,1.87,107.38,8.0,2.5,97.4,1.96,1991,1949,505,6,2,40.22,49.36,1.24,189.62,-3.11,2.36,0.38,80.6,157.7,1.0,1.5,14.94,2436.71,1.55,35957.02
Atakan Eken,99.8,1.95,119.05,11.0,2.5,92.9,1.97,2049,2107,515,6,5,55.88,36.6,1.1,136.04,-3.12,1.45,2.54,114.7,81.9,0.5,2.0,21.41,1339.28,1.21,18508.04
Afruza Khamdamova,99.7,1.92,64.53,7.0,2.0,113.2,1.46,2268,2098,320,3,4,29.41,50.98,1.24,93.47,-3.12,1.52,2.22,127.0,79.3,2.0,0.0,13.46,2598.72,1.54,8737.16
Cristian Araya Fuentes,99.7,1.86,219.68,12.0,5.5,104.2,1.62,1983,1780,532,6,6,231.92,51.86,1.5,194.03,-3.12,1.89,1.84,100.9,98.6,2.5,3.0,22.36,2689.41,2.24,37647.28
David George Samir,99.6,1.94,83.07,12.0,3.0,123.9,1.44,2147,2121,585,6,6,34.4,47.81,1.19,147.57,-3.12,1.7,2.17,113.3,86.0,2.0,1.0,23.25,2285.66,1.42,21777.26
Kai Hanache,99.4,2.0,63.76,10.0,3.0,114.8,1.38,2031,2099,577,5,5,23.83,67.74,1.76,107.96,-3.14,1.94,2.07,97.5,101.3,1.0,2.0,20.04,4589.2,3.08,11654.65
Jully Mutisya,99.2,1.78,145.25,13.0,3.0,101.8,1.52,1663,1639,427,7,6,53.96,41.17,1.25,157.54,-3.15,1.64,1.94,105.1,92.4,2.0,1.0,23.12,1694.79,1.57,24817.99
Robert-Gabriel Sava,99.0,2.26,130.91,12.0,4.5,114.0,1.76,2272,2374,717,5,7,57.94,59.78,1.66,143.51,-3.16,1.31,2.93,134.8,73.5,2.5,2.0,27.06,3573.65,2.74,20594.02
David Henriquez Garcia,98.4,1.77,95.53,10.0,1.0,119.8,1.42,1905,1823,445,5,5,42.95,49.4,1.31,119.84,-3.19,1.76,1.78,95.6,101.3,0.0,1.0,17.73,2440.47,1.72,14362.26
Amoako_Philip_Selikem Yao,98.3,2.25,141.65,10.0,7.0,117.3,1.87,1948,1762,452,5,5,60.22,63.63,1.67,146.71,-3.19,2.28,2.22,98.8,97.7,4.0,3.0,22.51,4048.69,2.78,21524.64
Boris A Zlotnik,98.0,1.67,24.41,5.0,1.0,119.3,1.05,2448,1838,168,2,3,22.9,55.29,1.45,12.84,-3.21,1.76,1.62,97.3,98.5,1.0,0.0,8.37,3057.21,2.11,164.89
Eran Lapushnian,97.9,2.04,197.35,7.0,3.5,112.1,2.23,1954,1605,307,3,4,77.76,49.03,1.38,275.87,-3.22,3.1,1.25,55.6,129.7,1.0,2.5,14.29,2403.49,1.91,76101.58
Madara Orlovska,97.7,2.07,162.8,12.0,6.0,116.8,2.12,2058,2060,563,6,6,48.84,63.21,1.59,202.19,-3.23,2.05,2.09,101.6,93.8,3.0,3.0,24.83,3994.98,2.53,40882.21
Yihua Ding,97.3,1.63,106.72,12.0,0.0,101.6,1.5,1536,1047,479,6,6,47.39,32.89,0.89,129.28,-3.25,1.81,1.44,90.5,104.1,0.0,0.0,19.56,1081.97,0.79,16713.01
Indy Southcott-Moyers,97.0,2.24,58.56,12.0,6.0,102.4,2.37,2244,2289,614,6,6,33.16,55.13,1.56,75.14,-3.26,3.14,1.35,67.1,127.0,2.5,3.5,26.94,3039.83,2.42,5646.75
Leia Andries,96.6,1.8,212.5,13.0,3.0,127.6,1.26,1838,1492,609,6,7,262.49,54.9,1.54,165.28,-3.28,2.3,1.38,75.8,114.5,0.5,2.5,23.42,3013.86,2.36,27316.32
Annmarie Muetsch,96.0,2.04,74.25,12.0,3.0,105.4,1.98,2203,2114,507,6,6,37.26,45.0,1.38,97.97,-3.32,2.0,2.08,97.2,94.8,1.0,2.0,24.47,2025.22,1.91,9597.45
Elzarbek Tazhimyrzaev,95.6,1.69,62.23,2.0,0.0,95.6,1.69,1918,1684,60,1,1,62.23,28.92,0.78,0.98,-3.34,2.24,1.14,75.1,116.0,0.0,0.0,3.38,836.41,0.61,0.95
Simona Nayberg,95.4,2.0,123.19,12.0,4.0,100.2,1.92,1807,1522,470,6,6,43.58,44.71,1.02,200.24,-3.35,1.82,2.18,101.4,89.4,2.0,2.0,24.01,1999.29,1.04,40096.13
Adnan Mesih Saygili,94.7,1.72,132.58,3.0,0.0,103.0,1.52,1714,1602,102,2,1,62.0,41.03,1.11,157.24,-3.39,1.12,2.91,117.0,50.2,0.0,0.0,5.15,1683.41,1.23,24723.47
Almos Kiran Marton-John,93.7,2.19,188.56,13.0,8.0,118.5,1.97,1752,1789,692,6,7,232.77,71.32,1.81,144.62,-3.44,1.69,2.62,115.8,74.7,4.5,3.5,28.53,5086.52,3.28,20916.22
Julia Volovich,93.6,2.07,193.29,10.0,4.0,106.6,1.63,1777,1975,449,6,4,108.94,68.15,1.85,195.83,-3.45,2.29,1.72,86.5,104.2,3.0,1.0,20.66,4643.84,3.41,38350.27
Raman Vashisht-Pigem,92.4,2.09,125.57,7.0,1.5,100.0,1.87,2033,2057,359,3,4,67.86,63.37,1.69,124.47,-3.51,2.97,1.44,66.8,111.6,1.5,0.0,14.64,4016.38,2.86,15491.94
Suleiman Nurakyn,92.2,2.27,131.2,15.0,8.5,109.8,2.25,2013,1777,786,8,7,34.05,65.69,1.64,157.6,-3.52,2.34,2.19,94.1,90.1,5.0,3.5,34.04,4315.27,2.69,24837.6
Yiwen Ding,90.4,1.84,121.1,4.0,0.0,83.0,2.04,1686,1605,153,1,3,41.7,19.1,0.51,176.43,-3.62,2.12,1.74,79.4,94.1,0.0,0.0,7.34,364.94,0.26,31129.28
Yicheng Ding,89.2,1.98,58.33,5.0,0.5,108.1,1.48,1693,1706,253,4,1,35.44,44.73,1.16,60.12,-3.69,2.1,1.48,85.5,104.0,0.5,0.0,9.88,2000.5,1.35,3614.63
Marta Garcia Martin,88.8,2.22,155.78,12.0,4.5,109.6,1.74,2239,1996,662,6,6,99.86,56.87,1.62,155.64,-3.71,2.66,1.79,77.3,100.3,3.5,1.0,26.68,3234.35,2.64,24224.43
Daniel J Slavin,88.3,1.87,294.49,6.0,0.0,90.2,1.82,1851,1295,289,3,3,291.3,34.7,0.94,183.86,-3.74,2.55,1.2,63.3,113.3,0.0,0.0,11.24,1204.35,0.87,33805.65
Alua Nurman,87.4,2.41,186.21,3.0,0.5,88.9,2.62,2325,2161,274,2,1,166.11,22.99,0.82,176.44,-3.78,2.31,2.62,86.6,88.9,0.5,0.0,7.24,528.39,0.67,31129.69
Maria-Alexandra Ciocan,87.4,2.11,236.34,7.0,1.0,82.2,2.04,1929,1790,264,4,3,74.82,50.51,1.26,306.04,-3.78,2.52,1.55,77.4,100.8,1.0,0.0,14.76,2551.72,1.6,93657.44
Kushal Jakhria,86.6,2.38,129.79,9.0,2.0,85.3,1.99,2041,2061,483,6,3,75.76,39.07,0.99,104.09,-3.83,2.28,2.59,90.6,78.6,1.5,0.5,21.46,1526.3,0.99,10835.74
Peter Heimbaecher,86.1,1.98,269.46,10.0,0.0,87.5,1.98,1804,1440,396,5,5,221.38,29.79,0.83,223.54,-3.85,2.3,1.65,75.4,96.9,0.0,0.0,19.78,887.45,0.68,49968.11
Kamila Hryshchenko,83.1,2.52,135.26,12.0,5.5,107.8,1.97,2109,2073,546,9,3,45.58,61.36,1.49,161.82,-4.02,2.76,1.82,71.8,116.9,3.5,2.0,30.26,3765.3,2.22,26185.08
Alaa Gamal,69.5,2.64,229.09,4.0,1.0,58.8,2.68,1735,1220,193,2,2,89.51,60.03,1.22,313.49,-4.75,3.64,1.64,23.6,115.4,0.0,1.0,10.56,3603.89,1.49,98277.11
Hariharan Raghavan,63.8,3.03,28.8,1.0,0.5,63.8,3.03,1656,0,45,1,0,28.8,0.0,0.0,0.0,-5.05,3.03,,63.8,,0.5,0.0,3.03,0.0,0.0,0.0
Viktor Stoyanov,49.3,3.95,29.88,1.0,1.0,49.3,3.95,2182,2222,48,0,1,29.88,0.0,0.0,0.0,-5.84,,3.95,,49.3,0.0,1.0,3.95,0.0,0.0,0.0
