Player,avg_gi,avg_missed_points,avg_acpl,total_game_count,Points,gi_median,missed_points_median,Elo,TPR,total_moves,White_games,Black_games,acpl_median,gi_std,missed_points_std,acpl_std,avg_gi_raw,avg_missed_points_white,avg_missed_points_black,avg_gi_white,avg_gi_black,white_result_sum,black_result_sum,total_missed_points_sum,gi_var,missed_points_var,acpl_var
Steven Le Pen,147.7,0.79,7.83,1.0,0.5,147.7,0.79,2125,2356,30,1,0,7.83,0.0,0.0,0.0,-0.53,0.79,,147.7,,0.5,0.0,0.79,0.0,0.0,0.0
Ferdinand Unzicker,147.6,0.65,10.14,3.0,1.5,158.2,0.75,2241,2440,136,2,1,7.26,18.88,0.52,8.36,-0.53,0.6,0.75,142.3,158.2,0.5,1.0,1.95,356.52,0.27,69.81
Isaac Garner,147.4,0.78,13.3,6.0,4.0,156.4,0.72,2377,2504,259,3,3,14.08,16.59,0.69,7.03,-0.55,0.68,0.89,148.3,146.5,1.5,2.5,4.71,275.12,0.48,49.38
Edvin Trost,147.1,0.64,10.57,9.0,7.0,158.2,0.35,2481,2522,431,4,5,12.15,27.4,0.88,8.09,-0.57,0.63,0.65,153.3,142.1,3.0,4.0,5.78,750.52,0.77,65.53
Leonardo Costa,147.0,0.78,12.71,9.0,6.5,158.2,0.54,2510,2594,380,4,5,10.85,22.56,0.79,9.74,-0.57,0.63,0.91,157.7,138.3,3.5,3.0,7.04,509.1,0.63,94.92
Tobias Kolb,146.9,0.73,15.95,5.0,3.0,157.4,0.63,2410,2344,250,3,2,14.07,16.56,0.57,10.39,-0.57,0.71,0.77,151.8,139.7,2.0,1.0,3.67,274.16,0.32,108.03
Igor Kowalski,146.8,0.79,137.22,8.0,5.0,154.7,0.76,2407,2380,365,4,4,14.76,14.46,0.42,229.84,-0.58,0.68,0.91,150.5,143.0,2.0,3.0,6.35,209.23,0.17,52826.61
Johannes Tschernatsch,146.8,0.71,72.58,4.0,2.0,147.8,0.85,2310,2472,262,3,1,10.28,14.22,0.48,130.22,-0.58,0.94,0.04,142.6,159.4,1.5,0.5,2.85,202.28,0.23,16956.11
Damian Lewtak,146.7,0.42,13.22,3.0,1.0,157.9,0.12,2354,2165,76,1,2,14.67,19.63,0.58,8.41,-0.59,0.04,0.6,158.1,141.0,0.5,0.5,1.25,385.34,0.34,70.72
Jana Schneider,146.5,0.45,15.32,3.0,1.5,158.6,0.14,2265,2413,122,1,2,12.02,23.1,0.6,7.31,-0.59,0.08,0.64,161.1,139.2,1.0,0.5,1.36,533.56,0.35,53.41
Eytan Rozen,146.4,0.78,38.08,9.0,6.5,158.0,0.79,2508,2532,376,5,4,12.04,17.45,0.56,81.18,-0.6,0.77,0.8,149.2,143.0,4.5,2.0,7.05,304.66,0.32,6590.54
Alexander Kitze,146.4,0.56,18.29,2.0,0.5,146.4,0.56,2300,2227,89,1,1,18.29,16.12,0.17,7.03,-0.6,0.44,0.68,157.8,135.0,0.5,0.0,1.12,259.92,0.03,49.4
Andres Merario Alarcon,146.3,0.84,16.18,5.0,3.5,155.1,0.69,2378,2518,239,2,3,11.14,23.11,0.68,14.85,-0.61,0.26,1.22,159.9,137.2,2.0,1.5,4.18,534.01,0.46,220.52
Lad_Mandar Pradip,146.3,0.8,76.83,7.0,4.5,157.7,0.81,2375,2439,347,4,3,26.97,15.44,0.48,109.55,-0.6,0.89,0.69,145.1,148.0,3.0,1.5,5.63,238.25,0.23,12000.93
Jakob Leon Pajeken,145.8,0.7,6.69,9.0,6.0,158.1,0.38,2435,2425,423,5,4,8.64,19.32,0.81,5.78,-0.64,1.23,0.03,135.7,158.3,3.0,3.0,6.26,373.24,0.66,33.36
